,선수명,연도,팀명,이닝,삼진,출루율
5535,안성무,2017,삼성,11.2,8.0,0.431
5536,레나도,2017,삼성,49.0,28.0,0.4270000000000001
5537,임대한,2017,삼성,14.0,14.0,0.506
5538,김현우,2017,삼성,10.2,11.0,0.392
5539,이승현,2017,삼성,31.2,25.0,0.381
5540,안규현,2017,삼성,2.0,1.0,0.546
5541,송신영,2017,한화,6.1,6.0,0.292
5542,김진영,2017,한화,2.2,4.0,0.467
5543,정우람,2017,한화,59.0,79.0,0.287
5544,김경태,2017,한화,12.2,17.0,0.404
5545,강승현,2017,한화,38.1,40.0,0.343
5546,오간도,2017,한화,110.0,75.0,0.332
5547,비야누에바,2017,한화,112.0,68.0,0.298
